,Time,Subject,Condition,MotorMapping,Run,FFA,PPA,RH,LH
19431,52,513,Hp,2,1,0.0289409,0.00175177,-0.183008,0.201546
19432,53,513,Hp,2,1,-0.196163,0.0220162,-0.0266632,-0.0297777
19433,54,513,Hp,2,1,-0.098662,0.0535456,-0.228549,-0.0459954
19434,55,513,Hp,2,1,0.132384,0.0575098,-0.448833,-0.0807675
19435,56,513,Hp,2,1,-0.121054,-0.998804,-0.222404,-0.177955
19436,57,513,Hp,2,1,-0.156229,-0.656871,-0.0206081,-0.207987
19437,58,513,Hp,2,1,-0.10309,-0.348041,-0.307269,-0.14189
19438,59,513,Hp,2,1,-0.0736818,-0.0510952,-0.0957229,-0.0417268
19439,60,513,Hp,2,1,0.154711,-0.242333,0.3538,-0.196002
19440,61,513,Hp,2,1,-0.101788,0.490959,0.396037,-0.14849
19441,62,513,Hp,2,1,0.0193086,0.405276,0.0476228,-0.219259
19442,63,513,Hp,2,1,-0.232596,0.0673926,0.14844,0.0775608
19443,64,513,Hp,2,1,0.0352618,0.175291,0.242216,0.0312862
19444,65,513,Hp,2,1,0.0381074,0.4814,0.120227,-0.116975
19445,66,513,Hp,2,1,0.0346454,0.506891,-0.16473,-0.110568
19446,67,513,Hp,2,1,-0.247733,-0.0455382,-0.116147,-0.220798
19447,68,513,Hp,2,1,0.107491,0.0984668,0.0337852,-0.415692
19448,69,513,Hp,2,1,0.409918,0.205645,0.131605,0.0852948
19449,70,513,Hp,2,1,0.188392,0.833052,-0.185144,-0.317074
19450,71,513,Hp,2,1,0.0801489,0.177096,-0.0686145,-0.0850845
19451,72,513,Hp,2,1,0.0660881,0.0216649,-0.230969,0.231687
19452,73,513,Hp,2,1,0.106439,0.70564,-0.294006,0.182781
19453,74,513,Hp,2,1,-0.274358,0.408664,-0.0617826,-0.112291
19454,75,513,Hp,2,1,-0.0121932,-0.0299797,0.141294,-0.132564
19455,76,513,Hp,2,1,-0.121085,0.120122,0.0144855,-0.0658029
19456,77,513,Hp,2,1,0.00325765,0.359607,-0.129816,-0.232219
19457,78,513,Hp,2,1,-0.128623,-0.209557,0.0119643,0.0700112
19458,79,513,Hp,2,1,0.0375029,0.329082,0.130216,0.287282
19459,80,513,Hp,2,1,0.0666762,0.082817,0.173914,0.413778
19460,81,513,Hp,2,1,0.452147,0.0266033,0.413807,0.322781
19461,82,513,Hp,2,1,-0.122558,-0.403837,0.179013,-0.311406
19462,83,513,Hp,2,1,-0.215901,-0.982277,-0.19784,-0.0151684
19463,84,513,Hp,2,1,-0.0588122,-0.390433,-0.30401,0.057925
19464,85,513,Hp,2,1,0.186209,0.382667,-0.358137,-0.142021
19465,86,513,Hp,2,1,-0.179885,0.413564,-0.314357,-0.113029
19466,87,513,Hp,2,1,-0.0319618,0.0927325,-0.107249,-0.0638301
19467,88,513,Hp,2,1,-0.0992796,0.283632,0.0219134,0.157506
19468,89,513,Hp,2,1,-0.110545,-0.214825,0.169216,-0.0358481
19469,90,513,Hp,2,1,-0.0139856,-0.252632,0.0850178,-0.329842
19470,91,513,Hp,2,1,-0.254545,-0.271858,-0.141472,-0.25473
19471,92,513,Hp,2,1,-0.262829,-0.184775,-0.141275,0.178727
19472,93,513,Hp,2,1,-0.176315,0.254041,-0.00529658,0.232343
19473,94,513,Hp,2,1,-0.166731,-0.525046,0.221478,0.0553354
19474,95,513,Hp,2,1,-0.146209,0.0864678,0.300869,-0.198713
19475,96,513,Hp,2,1,0.354501,-0.173682,0.00971219,-0.283569
19476,97,513,Hp,2,1,0.00327635,-0.64996,0.476646,-0.0567972
19477,98,513,Hp,2,1,0.266869,-0.105996,0.180073,0.1173
19478,99,513,Hp,2,1,-0.0224029,0.0240187,0.197306,0.54951
19479,100,513,Hp,2,1,0.134326,0.131092,0.0565826,0.210303
19480,101,513,Hp,2,1,0.145177,0.324284,-0.129077,0.00180388
19481,102,513,Hp,2,1,0.191769,0.130158,-0.375818,0.0178327
19482,1,513,Hp,2,2,0.12324,0.819508,0.0223335,0.082533
19483,2,513,Hp,2,2,-0.161837,0.655672,0.142934,0.142289
19484,3,513,Hp,2,2,-0.0142567,0.496938,-0.063894,-0.0290946
19485,4,513,Hp,2,2,0.0407638,-0.416273,-0.0473931,0.0602159
19486,5,513,Hp,2,2,0.153961,-0.138354,-0.00970714,0.160323
19487,6,513,Hp,2,2,0.066039,-0.396602,0.152413,-0.204124
19488,7,513,Hp,2,2,-0.106274,-0.138236,-0.2298,-0.189683
19489,8,513,Hp,2,2,0.10736,0.134893,0.146679,0.407446
19490,9,513,Hp,2,2,0.25856,0.245567,0.426501,-0.147018
19491,10,513,Hp,2,2,0.0255187,-0.310699,0.0242048,-0.212817
19492,11,513,Hp,2,2,0.0505648,-0.61146,0.198357,-0.11154
19493,12,513,Hp,2,2,-0.0532625,-0.365564,0.11063,0.154605
19494,13,513,Hp,2,2,0.196902,-0.437825,0.368655,0.152639
19495,14,513,Hp,2,2,-0.104978,-0.373747,0.155505,-0.0145094
19496,15,513,Hp,2,2,-0.296925,-0.56914,-0.121191,-0.246267
19497,16,513,Hp,2,2,-0.143649,-0.90734,0.199641,0.200875
19498,17,513,Hp,2,2,-0.134589,-0.342993,-0.119983,-0.15209
19499,18,513,Hp,2,2,0.124136,-0.0632199,-0.0607782,-0.0759549
19500,19,513,Hp,2,2,-0.209454,0.203171,0.0184624,-0.0847602
19501,20,513,Hp,2,2,-0.0246933,0.187133,-0.427244,-0.158565
19502,21,513,Hp,2,2,0.00571442,-0.0157256,-0.101232,0.0273017
19503,22,513,Hp,2,2,0.171494,0.133517,-0.218754,-0.0213659
19504,23,513,Hp,2,2,0.172151,-0.0544215,0.157845,0.0135984
19505,24,513,Hp,2,2,0.0627495,0.426721,-0.0777926,-0.204533
19506,25,513,Hp,2,2,0.217176,-0.0319191,0.0682328,-0.163156
19507,26,513,Hp,2,2,-0.116986,0.0504718,-0.294495,0.171538
19508,27,513,Hp,2,2,-0.0328132,0.257633,-0.0940539,0.0512779
19509,28,513,Hp,2,2,-0.108241,0.665854,0.027827,0.118489
19510,29,513,Hp,2,2,-0.082262,0.0953118,-0.35885,0.134852
19511,30,513,Hp,2,2,0.0308711,0.2662,-0.377283,0.125728
19512,31,513,Hp,2,2,-0.322385,0.0041869,-0.206368,-0.33768
19513,32,513,Hp,2,2,0.164866,-0.0878973,-0.0182153,0.0125422
19514,33,513,Hp,2,2,0.0848764,0.258174,0.184596,-0.0994577
19515,34,513,Hp,2,2,0.0118173,0.34824,0.00463234,-0.056872
19516,35,513,Hp,2,2,0.121448,0.0206466,0.083271,0.0977419
19517,36,513,Hp,2,2,0.0969576,0.0484678,-0.192154,-0.0847085
19518,37,513,Hp,2,2,-0.0611985,0.293229,-0.0323624,0.179125
19519,38,513,Hp,2,2,0.187361,0.331278,0.109384,-0.158862
19520,39,513,Hp,2,2,0.105427,0.253207,-0.228157,-0.363454
19521,40,513,Hp,2,2,0.28637,0.000389635,-0.0237348,-0.0114927
19522,41,513,Hp,2,2,0.0363784,-0.429964,0.105455,-0.356087
19523,42,513,Hp,2,2,-0.172816,0.220263,-0.314426,-0.284761
19524,43,513,Hp,2,2,-0.0358719,0.429763,-0.184736,0.0296684
19525,44,513,Hp,2,2,-0.0760493,0.323614,-0.0244539,0.540205
19526,45,513,Hp,2,2,-0.536168,0.0485424,-0.183238,0.351289
19527,46,513,Hp,2,2,-0.0125617,0.0017541,-0.206937,0.0478216
19528,47,513,Hp,2,2,-0.0505932,0.0307412,-0.631415,0.00687991
19529,48,513,Hp,2,2,-0.373509,0.401383,-0.655516,0.368246
19530,49,513,Hp,2,2,-0.175135,0.160784,-0.262568,0.306521
19531,50,513,Hp,2,2,-0.37344,-0.312276,-0.00673212,0.193677
19532,51,513,Hp,2,2,-0.0754685,-0.419634,0.272143,0.178546
19533,52,513,Hp,2,2,-0.467692,-0.215264,0.36285,0.371224
19534,53,513,Hp,2,2,-0.15054,-0.0863693,0.355002,0.285361
19535,54,513,Hp,2,2,-0.00921894,-0.359038,0.382755,0.191272
19536,55,513,Hp,2,2,0.214281,-0.013929,0.305322,0.179063
19537,56,513,Hp,2,2,0.15405,0.0745111,0.34304,-0.13502
19538,57,513,Hp,2,2,0.021582,-0.48832,0.234944,0.0656416
19539,58,513,Hp,2,2,-0.211175,-0.0898794,0.0150594,-0.137624
19540,59,513,Hp,2,2,0.0308873,0.140159,0.215523,0.206241
19541,60,513,Hp,2,2,-0.0779273,-0.291595,0.368069,0.108627
19542,61,513,Hp,2,2,0.0674017,-0.172471,0.612795,0.24789
19543,62,513,Hp,2,2,-0.0117862,-0.37746,0.679255,-0.356206
19544,63,513,Hp,2,2,-0.0207159,-0.00459115,0.150572,-0.616674
19545,64,513,Hp,2,2,0.114893,0.392944,0.122996,-0.297803
19546,65,513,Hp,2,2,0.205239,0.00654995,-0.143372,-0.340246
19547,66,513,Hp,2,2,-0.22914,-0.045638,-0.076881,-0.0127556
19548,67,513,Hp,2,2,0.190995,0.176472,-0.170284,-0.206535
19549,68,513,Hp,2,2,0.195861,-0.0652644,-0.18568,-0.450207
19550,69,513,Hp,2,2,0.165936,0.462421,0.0178892,-0.0674477
19551,70,513,Hp,2,2,0.0041736,-0.0725796,-0.0504679,-0.125089
19552,71,513,Hp,2,2,-0.0399596,0.43032,-0.0378884,-0.160469
19553,72,513,Hp,2,2,0.448589,0.246953,-0.144716,-0.145715
19554,73,513,Hp,2,2,0.0983089,-0.214613,-0.214595,0.0946246
19555,74,513,Hp,2,2,0.108513,0.0579471,-0.180372,0.391957
19556,75,513,Hp,2,2,-0.0806596,-0.0173148,0.0592497,0.183134
19557,76,513,Hp,2,2,0.114396,-0.0322704,-0.378355,0.0160805
19558,77,513,Hp,2,2,0.0491687,0.280445,0.00116432,-0.0728035
19559,78,513,Hp,2,2,0.0812572,-0.209386,0.199437,-0.0893116
19560,79,513,Hp,2,2,0.191461,-0.0269569,0.0164997,-0.288428
19561,80,513,Hp,2,2,0.254323,-0.0799462,-0.207961,-0.289965
19562,81,513,Hp,2,2,0.160014,-0.0664466,-0.431411,0.0541473
19563,82,513,Hp,2,2,0.342768,-0.0587521,-0.225866,0.369111
19564,83,513,Hp,2,2,0.131378,-0.72991,0.267106,0.695727
19565,84,513,Hp,2,2,-0.185596,-0.871661,0.681508,0.9611
19566,85,513,Hp,2,2,-0.0566387,0.263928,0.475652,0.234273
19567,86,513,Hp,2,2,-0.0239656,0.385249,0.0527769,-0.231764
19568,87,513,Hp,2,2,-0.0955528,0.286126,-0.0413504,-0.199421
19569,88,513,Hp,2,2,0.0814544,-0.177118,0.205862,-0.847339
19570,89,513,Hp,2,2,0.269839,-0.359779,-0.0896059,-0.363972
19571,90,513,Hp,2,2,0.11571,-0.545768,-0.0930327,-0.284742
19572,91,513,Hp,2,2,0.159053,-0.292837,-0.0108603,-0.290267
19573,92,513,Hp,2,2,-0.0404289,0.109715,-0.169507,0.0927665
19574,93,513,Hp,2,2,-0.224304,-0.230174,-0.0067816,-0.110411
19575,94,513,Hp,2,2,-0.267055,0.303862,-0.00586444,-0.0218382
19576,95,513,Hp,2,2,-0.133194,0.125263,0.0261095,0.313192
19577,96,513,Hp,2,2,-0.301086,-0.0191005,0.343672,0.318427
19578,97,513,Hp,2,2,-0.252077,0.354527,-0.125684,0.308334
19579,98,513,Hp,2,2,-0.147907,0.247249,-0.308276,-0.0587934
19580,99,513,Hp,2,2,-0.032283,-0.0371253,-0.00389183,-0.0796537
19581,100,513,Hp,2,2,-0.0472498,-0.0319822,-0.286767,-0.127426
19582,101,513,Hp,2,2,-0.020509,0.369771,-0.0521374,0.0411929
19583,102,513,Hp,2,2,0.107844,0.179167,-0.0597387,0.13142
19584,1,516,FH,1,1,-0.44412,-0.180268,0.276083,0.366626
19585,2,516,FH,1,1,0.00169795,0.0838699,-0.152029,0.049014
19586,3,516,FH,1,1,0.00224574,0.202733,-0.126528,-0.0243536
19587,4,516,FH,1,1,-0.478283,0.288351,-0.350537,-0.000434971
19588,5,516,FH,1,1,-0.0696212,-0.0592016,0.213413,-0.0415607
19589,6,516,FH,1,1,-0.391523,-0.347521,0.274328,0.149065
19590,7,516,FH,1,1,-0.0991897,0.0306822,-0.00658412,-0.231231
19591,8,516,FH,1,1,-0.418771,0.192608,-0.329542,-0.249079
19592,9,516,FH,1,1,0.134472,0.0997213,0.0288312,0.132224
19593,10,516,FH,1,1,0.183958,-0.235091,0.0831791,0.133264
19594,11,516,FH,1,1,0.302731,-0.0403183,0.329205,-0.110991
19595,12,516,FH,1,1,0.301166,-0.0499069,0.172344,0.0619655
19596,13,516,FH,1,1,0.961879,0.74149,-0.342837,-0.394989
19597,14,516,FH,1,1,0.766769,0.251729,-0.209671,-0.142799
19598,15,516,FH,1,1,0.294406,0.0412764,0.105144,-0.385273
19599,16,516,FH,1,1,0.537617,-0.327518,0.117738,0.191762
19600,17,516,FH,1,1,0.131938,-0.214602,-0.153628,0.0781142
19601,18,516,FH,1,1,-0.198989,0.149833,-0.345473,-0.303536
19602,19,516,FH,1,1,-0.0654763,-0.293903,-0.0310045,0.0380973
19603,20,516,FH,1,1,0.0711033,-0.289643,0.0951903,0.125553
19604,21,516,FH,1,1,0.313168,0.0454175,0.0504928,0.0725816
19605,22,516,FH,1,1,-0.418324,0.116644,0.166765,0.160592
19606,23,516,FH,1,1,-0.387156,0.160894,0.00144989,0.0724185
19607,24,516,FH,1,1,-0.6506,-0.202655,0.0610094,0.222645
19608,25,516,FH,1,1,-0.160968,-0.605209,0.0826814,0.0762441
19609,26,516,FH,1,1,-0.226531,-0.736681,-0.329949,0.0473019
19610,27,516,FH,1,1,-0.48847,-0.0363462,-0.335664,-0.017257
19611,28,516,FH,1,1,0.000690894,0.309229,-0.00683118,-0.0133766
19612,29,516,FH,1,1,-0.00425724,0.321556,-0.193161,-0.1715
19613,30,516,FH,1,1,-0.0240295,0.20809,-0.408409,-0.115317
19614,31,516,FH,1,1,0.435564,-0.13941,-0.146372,-0.105759
19615,32,516,FH,1,1,0.309305,-0.296863,0.127958,0.181883
19616,33,516,FH,1,1,0.0394038,-0.255948,0.450918,0.216705
19617,34,516,FH,1,1,-0.310651,0.00971051,0.448406,-0.0265827
19618,35,516,FH,1,1,-0.132068,-0.205423,0.474406,0.0462698
19619,36,516,FH,1,1,0.115641,-0.131465,-0.186016,-0.105971
19620,37,516,FH,1,1,-0.173623,0.373571,-0.255435,-0.301278
19621,38,516,FH,1,1,0.318037,0.339564,-0.147221,-0.142967
19622,39,516,FH,1,1,-0.387233,0.337624,0.320473,0.135949
19623,40,516,FH,1,1,-0.336304,0.234097,0.511062,0.265217
19624,41,516,FH,1,1,0.0209647,-0.151932,0.636792,0.167503
19625,42,516,FH,1,1,-0.551364,0.0318256,0.677107,0.299276
19626,43,516,FH,1,1,0.00929186,0.266768,-0.0723141,-0.0344162
19627,44,516,FH,1,1,0.306359,0.137487,-0.185633,0.0912297
19628,45,516,FH,1,1,0.0115866,0.353342,-0.272105,-0.0762985
19629,46,516,FH,1,1,0.615909,-0.172042,-0.361853,0.0704203
19630,47,516,FH,1,1,0.256539,-0.51713,-0.460729,-0.0246468
19631,48,516,FH,1,1,-0.199203,0.270769,-0.234878,-0.0377293
19632,49,516,FH,1,1,-0.107441,0.0832843,0.193329,0.167978
19633,50,516,FH,1,1,0.0425673,-0.0267645,0.174609,-0.143124
19634,51,516,FH,1,1,-0.317231,0.0253365,0.0895205,-0.190474
19635,52,516,FH,1,1,-0.39044,0.0682745,0.182696,0.144785
19636,53,516,FH,1,1,0.394331,0.112567,-0.0403363,0.0581084
19637,54,516,FH,1,1,0.383363,-0.158665,-0.0992955,0.245033
19638,55,516,FH,1,1,0.878514,-0.724996,-0.109027,0.0456303
19639,56,516,FH,1,1,0.171506,-0.49333,-0.0298152,-0.325361
19640,57,516,FH,1,1,-0.31123,0.473326,-0.32947,-0.276016
19641,58,516,FH,1,1,-0.956443,0.596323,-0.25215,-0.156459
19642,59,516,FH,1,1,0.038987,0.192165,-0.412577,-0.174308
19643,60,516,FH,1,1,0.0758299,0.279188,-0.243374,0.221195
19644,61,516,FH,1,1,0.136186,-0.127253,0.508986,0.44036
19645,62,516,FH,1,1,0.287392,0.0944542,0.526352,0.114131
19646,63,516,FH,1,1,0.40744,0.0361786,0.445306,-0.123128
19647,64,516,FH,1,1,-0.500307,0.197702,0.630481,-0.213463
19648,65,516,FH,1,1,0.358615,0.0174734,0.587962,-0.0120271
19649,66,516,FH,1,1,0.755458,0.35476,-0.209455,-0.211061
19650,67,516,FH,1,1,0.515559,0.0548571,-0.449528,-0.229005
19651,68,516,FH,1,1,-0.0155287,-0.202165,-0.140483,-0.127483
19652,69,516,FH,1,1,0.795552,0.156619,-0.215962,0.189139
19653,70,516,FH,1,1,0.398978,-0.236003,-0.269495,0.0525181
19654,71,516,FH,1,1,0.0773398,0.101528,-0.305937,-0.635005
19655,72,516,FH,1,1,0.0762124,-0.205392,-0.337406,0.00640869
19656,73,516,FH,1,1,-0.0860723,-0.231511,-0.190278,-0.0379615
19657,74,516,FH,1,1,-0.127461,-0.294554,-0.0820267,0.0231928
19658,75,516,FH,1,1,0.212761,-0.351319,-0.0343001,0.122087
19659,76,516,FH,1,1,-0.160493,-0.196034,-0.111665,-0.0705626
19660,77,516,FH,1,1,-0.829893,0.101366,-0.101289,-0.154674
19661,78,516,FH,1,1,-0.2326,0.0917337,-0.079515,-0.127926
19662,79,516,FH,1,1,-0.909372,0.203195,-0.0127933,0.252224
19663,80,516,FH,1,1,-0.849067,-0.276767,-0.182857,-0.0143528
19664,81,516,FH,1,1,-0.0744448,-0.395591,-0.397355,-0.157507
19665,82,516,FH,1,1,-0.0493369,-0.0604502,0.111139,0.0477372
19666,83,516,FH,1,1,-0.393107,0.214726,0.302148,0.242605
19667,84,516,FH,1,1,-0.344057,0.165996,0.0950755,0.43497
19668,85,516,FH,1,1,-1.02474,0.0566025,-0.0481267,0.194928
19669,86,516,FH,1,1,-0.390203,-0.101059,-0.213663,-0.00444857
19670,87,516,FH,1,1,-0.0951513,-0.529015,0.487346,0.0824372
19671,88,516,FH,1,1,-0.25971,-0.0704808,0.367645,-0.107322
19672,89,516,FH,1,1,-0.252637,0.13001,0.230586,0.200871
19673,90,516,FH,1,1,0.351004,-0.0701541,0.0461715,0.318603
19674,91,516,FH,1,1,-0.137958,0.222813,-0.164809,-0.0754247
19675,92,516,FH,1,1,0.530203,0.294511,0.00316591,-0.178423
19676,93,516,FH,1,1,0.0597179,0.298375,0.145855,0.0312781
19677,94,516,FH,1,1,0.845459,0.113248,0.0191979,0.0168548
19678,95,516,FH,1,1,0.452239,0.31456,-0.139874,0.104686
19679,96,516,FH,1,1,-0.0983619,0.0937887,0.361657,0.342273
19680,97,516,FH,1,1,0.545561,-0.187737,-0.00347144,0.0256755
19681,98,516,FH,1,1,0.478665,-0.105372,-0.1471,-0.137199
19682,99,516,FH,1,1,0.283018,-0.0362428,-0.280725,-0.166058
19683,100,516,FH,1,1,-0.0359141,0.0250877,-0.469381,-0.192001
19684,101,516,FH,1,1,-0.365048,-0.207856,0.230932,-0.168141
19685,102,516,FH,1,1,-0.0639072,0.00885676,0.302805,-0.111367
19686,1,516,FH,1,2,-0.0567633,-0.627951,0.587655,0.990643
19687,2,516,FH,1,2,0.456316,0.0933723,-0.393024,0.348161
19688,3,516,FH,1,2,-0.273092,0.168867,0.0310931,0.428554
19689,4,516,FH,1,2,0.752469,0.5201,0.552401,0.426054
19690,5,516,FH,1,2,0.19597,0.216708,0.239427,-0.180372
19691,6,516,FH,1,2,-0.503969,-0.0825204,-0.129348,-0.701903
19692,7,516,FH,1,2,0.356752,-0.0504638,-0.708811,-0.490179
19693,8,516,FH,1,2,0.701905,-0.538238,-0.371688,0.000645343
19694,9,516,FH,1,2,-0.352232,0.317186,-0.183168,-0.487405
19695,10,516,FH,1,2,-0.0994879,-0.202739,-0.338808,-0.858016
19696,11,516,FH,1,2,-0.0762484,-0.14412,-0.55533,-0.528526
19697,12,516,FH,1,2,0.0997451,-0.142496,-0.59774,-0.399481
19698,13,516,FH,1,2,0.158528,0.0320814,-0.280274,-0.278376
19699,14,516,FH,1,2,-0.134438,-0.271399,-0.476179,-0.251125
19700,15,516,FH,1,2,-0.51826,-0.519294,-0.325506,-0.435942
19701,16,516,FH,1,2,-0.601112,-0.292595,0.495606,0.225049
19702,17,516,FH,1,2,-0.633338,-0.306566,0.545933,0.706681
19703,18,516,FH,1,2,-0.512867,0.182467,0.16968,0.586269
19704,19,516,FH,1,2,-0.154096,0.36934,0.35257,0.499132
19705,20,516,FH,1,2,-0.0792978,0.399611,0.171798,0.0304206
19706,21,516,FH,1,2,1.18428,0.294432,0.0162336,-0.535622
19707,22,516,FH,1,2,0.904256,0.0647592,-0.164946,-0.244161
19708,23,516,FH,1,2,0.753293,0.387941,-0.509305,0.0492156
19709,24,516,FH,1,2,0.55147,0.590644,0.271224,0.163389
19710,25,516,FH,1,2,-0.00724937,0.810358,0.281231,0.0211671
19711,26,516,FH,1,2,0.0148483,0.403499,-0.00456057,-0.38754
19712,27,516,FH,1,2,-0.747359,0.0786625,0.399698,0.331543
19713,28,516,FH,1,2,-0.206075,0.125633,0.325444,0.0974771
19714,29,516,FH,1,2,0.0481921,0.0955321,0.064974,0.0259582
19715,30,516,FH,1,2,-0.165495,-0.0606834,-0.192133,-0.341097
19716,31,516,FH,1,2,-0.701449,-0.561415,0.165445,0.0186757
19717,32,516,FH,1,2,-0.156154,-0.677748,0.405664,0.314697
19718,33,516,FH,1,2,-0.327684,-0.759922,0.241386,0.422193
19719,34,516,FH,1,2,-0.196786,0.0792426,0.192303,0.161247
19720,35,516,FH,1,2,-0.0638665,0.0608833,0.284701,-0.229147
19721,36,516,FH,1,2,-0.078902,0.0812254,0.341637,-0.0233602
19722,37,516,FH,1,2,0.326966,-0.0368343,0.24585,0.0364452
19723,38,516,FH,1,2,-0.0345111,0.0119949,0.0836371,0.24953
19724,39,516,FH,1,2,-0.157285,-0.147333,-0.176687,-0.14527
19725,40,516,FH,1,2,-0.116785,-0.0524994,0.095716,0.210856
19726,41,516,FH,1,2,-0.0964244,-0.0366777,-0.0108628,-0.13265
19727,42,516,FH,1,2,-0.166268,0.217687,0.136784,0.17483
19728,43,516,FH,1,2,-0.173937,0.526462,0.396482,-0.0586772
19729,44,516,FH,1,2,-0.0557398,0.108697,0.364275,0.128872
19730,45,516,FH,1,2,-0.364864,-0.150243,0.270687,0.237988
19731,46,516,FH,1,2,-0.21852,-0.243134,-0.0388971,0.2933
19732,47,516,FH,1,2,0.487181,0.070544,-0.395364,0.25706
19733,48,516,FH,1,2,-0.396189,-0.268637,-0.220359,0.0977189
19734,49,516,FH,1,2,-0.168712,0.0122217,-0.325374,-0.0276582
19735,50,516,FH,1,2,0.345574,-0.10239,-0.186299,-0.17395
19736,51,516,FH,1,2,0.169881,0.276183,-0.446534,-0.275801
19737,52,516,FH,1,2,-0.40037,-0.205095,-0.253039,-0.215811
19738,53,516,FH,1,2,-0.0885104,0.387831,-0.340968,-0.341727
19739,54,516,FH,1,2,-0.661184,0.028777,-0.63685,-0.0380784
19740,55,516,FH,1,2,-0.360592,-0.103639,-0.116986,0.330967
19741,56,516,FH,1,2,-0.0996881,-0.208078,0.13551,0.517337
19742,57,516,FH,1,2,-0.379516,-0.497251,0.597089,0.766579
19743,58,516,FH,1,2,-0.0175987,-0.299513,0.828601,0.623765
19744,59,516,FH,1,2,0.0892401,0.250573,0.822151,0.537196
19745,60,516,FH,1,2,0.157098,0.262145,0.40363,-0.0426053
19746,61,516,FH,1,2,0.319987,0.105765,-0.044858,-0.212478
19747,62,516,FH,1,2,0.486201,-0.214082,-0.17451,-0.290853
19748,63,516,FH,1,2,0.0988684,-0.315009,0.222981,-0.0039624
19749,64,516,FH,1,2,0.312151,-0.151142,0.0481398,-0.0435213
19750,65,516,FH,1,2,0.709305,-0.107469,-0.178035,-0.389064
19751,66,516,FH,1,2,0.645293,-0.139218,0.0391418,-0.156968
19752,67,516,FH,1,2,-0.59723,-0.184917,0.0979266,0.155266
19753,68,516,FH,1,2,0.551959,0.532253,-0.273517,-0.340482
19754,69,516,FH,1,2,0.440731,0.662436,-0.0893814,-0.0569925
19755,70,516,FH,1,2,-0.153129,0.106685,0.290941,0.191148
19756,71,516,FH,1,2,0.218541,0.179939,0.0888134,-0.0650538
19757,72,516,FH,1,2,0.0790223,-0.490872,0.0976999,0.253121
19758,73,516,FH,1,2,0.231697,0.0256826,0.189018,0.0416521
19759,74,516,FH,1,2,-0.613053,-0.0504556,-0.156745,0.206004
19760,75,516,FH,1,2,-0.478324,0.0373964,-0.397916,-0.299975
19761,76,516,FH,1,2,-0.473785,-0.179767,-0.501167,-0.30852
19762,77,516,FH,1,2,0.138384,0.359839,-0.454605,-0.425036
19763,78,516,FH,1,2,0.621941,0.090837,-0.536903,-0.50354
19764,79,516,FH,1,2,0.75248,0.0565146,-0.265152,0.0458562
19765,80,516,FH,1,2,0.311643,0.116811,-0.045791,-0.12566
19766,81,516,FH,1,2,-0.477245,0.32618,-0.0894921,-0.0856727
19767,82,516,FH,1,2,0.0342793,-0.0141282,-0.230999,0.0243326
19768,83,516,FH,1,2,0.0728295,-0.0339192,-0.496128,-0.15169
19769,84,516,FH,1,2,0.462875,0.0242614,-0.475831,-0.354161
19770,85,516,FH,1,2,0.120753,-0.172733,-0.22009,-0.198674
19771,86,516,FH,1,2,0.411864,-0.160439,-0.0948366,0.00692439
19772,87,516,FH,1,2,0.465774,-0.511089,-0.405306,-0.139648
19773,88,516,FH,1,2,0.375289,-0.135487,-0.364502,-0.25071
19774,89,516,FH,1,2,0.0532428,-0.256903,0.180022,-0.0856517
19775,90,516,FH,1,2,0.234929,0.0425602,0.328524,-0.144359
19776,91,516,FH,1,2,-0.182304,-0.161132,0.214141,-0.122759
19777,92,516,FH,1,2,0.153598,0.419187,-0.183196,-0.343333
19778,93,516,FH,1,2,-0.299803,0.0522569,0.0449369,0.00886677
19779,94,516,FH,1,2,-0.0543776,0.369725,0.159299,0.0140862
19780,95,516,FH,1,2,-0.460872,-0.0235836,-0.191571,-0.0487698
19781,96,516,FH,1,2,-0.726323,-0.310382,-0.17058,-0.212135
19782,97,516,FH,1,2,-0.0888646,-0.371085,-0.658741,-0.201476
19783,98,516,FH,1,2,-0.446726,-0.173188,-0.117561,0.607678
19784,99,516,FH,1,2,-0.346229,0.387454,0.379149,0.589325
19785,100,516,FH,1,2,-0.71419,-0.0798116,0.857891,0.661458
19786,101,516,FH,1,2,0.301976,0.249734,0.98098,0.329527
19787,102,516,FH,1,2,0.355791,0.15511,0.460335,-0.0592355
19788,1,516,FH,2,1,0.33783,0.193641,0.438478,0.087716
19789,2,516,FH,2,1,0.242821,-0.0357274,0.132138,-0.272084
19790,3,516,FH,2,1,0.898352,-0.189324,0.172932,-0.0136174
19791,4,516,FH,2,1,0.483192,0.126999,0.103984,0.245848
19792,5,516,FH,2,1,0.99514,0.0540491,0.344107,0.270204
19793,6,516,FH,2,1,-0.433965,0.0181337,0.3235,0.307525
19794,7,516,FH,2,1,-0.817733,-0.0114702,0.0673765,0.26646
19795,8,516,FH,2,1,-0.980083,0.337011,-0.0622279,0.1141
19796,9,516,FH,2,1,0.0641681,0.872128,-0.465134,-0.326614
19797,10,516,FH,2,1,-0.361193,0.848029,-0.329517,0.0885806
19798,11,516,FH,2,1,-0.0824888,0.437011,-0.230336,-0.23687
19799,12,516,FH,2,1,0.0542036,-0.343727,-0.0101597,-0.210089
19800,13,516,FH,2,1,0.159247,-0.547878,-0.0686236,-0.198199
19801,14,516,FH,2,1,0.0883301,-0.116019,0.351008,-0.143299
